year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,selling_price,sale_date
2008,BMW,3 Series,328xi,Coupe,automatic,wbawv53558p078547,ca,1.9,79462.0,gray,black,"""first investors financial services""",12650,11200,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2008,BMW,3 Series,335i,Sedan,automatic,wbavb73548vh25440,tx,3.5,53929.0,silver,black,"""texas direct auto""",15200,14100,Wed Mar 04 2015 02:20:00 GMT-0800 (PST)
2008,BMW,5 Series,528i,Sedan,automatic,wbanu53508c113209,tx,2.8,101227.0,black,tan,"""regional finance/san antonio""",9900,9400,Wed Feb 25 2015 02:20:00 GMT-0800 (PST)
2008,BMW,M3,Base,Coupe,manual,wbswd93568py39690,tx,3.7,68886.0,black,black,"""texas direct auto""",27000,27400,Wed Feb 25 2015 02:20:00 GMT-0800 (PST)
2008,BMW,7 Series,750Li,Sedan,automatic,wbahn83588dt83634,ga,2.5,120527.0,white,brown,"""wells fargo dealer services""",11050,12400,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
2008,BMW,X3,3.0si,SUV,automatic,wbxpc93408wj19879,ca,4.1,115423.0,black,black,"""high bid trading co inc""",8800,10100,Wed Feb 25 2015 04:15:00 GMT-0800 (PST)
2008,BMW,X5,3.0si,SUV,automatic,5uxfe43548l000988,nj,4.4,111270.0,black,beige,"""zee auto sales llc""",13400,13300,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Sedan,automatic,wbava33507pg49732,fl,2.4,103361.0,silver,black,"""national auto lenders""",7900,6500,Wed Feb 25 2015 01:05:00 GMT-0800 (PST)
2007,BMW,3 Series,335i,Sedan,automatic,wbavb73597vh21835,ca,2.5,87593.0,black,beige,"""autobahn motors""",10300,11200,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Sedan,automatic,wbava33507pg52579,ca,3.7,169763.0,white,beige,"""wells fargo dealer services""",4700,5500,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Sedan,automatic,wbavc53567fz75396,tx,2.3,102129.0,gray,gray,"""veros credit""",8325,6700,Wed Mar 04 2015 02:05:00 GMT-0800 (PST)
2007,BMW,3 Series,335i,Coupe,automatic,wbawb73557p036480,ga,2.2,165043.0,gray,gray,"""financial services remarketing (lease)""",6250,8000,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Sedan,automatic,wbavc53577fz71292,ca,3.5,156898.0,silver,black,"""chaser inc""",5025,6700,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2007,BMW,3 Series,335i,Coupe,automatic,wbawb735x7p033736,az,3.7,142050.0,silver,black,"""ge fleet services for itself/servicer""",7625,8700,Thu Feb 26 2015 03:00:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Coupe,manual,wbawv13527pg07043,fl,2.9,58685.0,blue,gray,"""meridian remarketing""",11800,13000,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2007,BMW,5 Series,525i,Sedan,automatic,wbane53597cw60376,ca,2.8,93771.0,black,tan,"""veros credit""",9100,8200,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2007,BMW,3 Series,335i,Sedan,automatic,wbavb73517vh22395,ga,2.4,131549.0,black,black,"""financial services remarketing (lease)""",6800,5800,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2007,BMW,6 Series,650i,Convertible,automatic,wbaek13547cn82462,sc,3.9,72350.0,black,beige,"""hendrick lexus charleston""",18500,14400,Tue Feb 24 2015 02:00:00 GMT-0800 (PST)
2007,BMW,X5,4.8i,SUV,automatic,5uxfe83587lz41981,md,4.1,101842.0,white,tan,"""j b a automotive llc""",13950,15100,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2007,BMW,X5,4.8i,SUV,automatic,5uxfe83557lz41226,il,2.6,72793.0,silver,black,"""perillo bmw inc""",16500,15500,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2006,BMW,3 Series,325i,Sedan,automatic,wbavb13536pt11870,ca,4.4,82187.0,black,black,"""century dealer services corp""",7650,9500,Wed Feb 25 2015 04:00:00 GMT-0800 (PST)
2006,BMW,3 Series,325i,Sedan,automatic,wbavb13516pt02715,ca,2.2,123739.0,gray,black,"""repo remarketing/schools first fcu""",6125,6500,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2006,BMW,3 Series,325i,Sedan,automatic,wbavb13536kx39211,fl,2.6,100185.0,white,beige,"""nicholas financial inc/clearwater""",7075,7000,Thu Feb 26 2015 07:00:00 GMT-0800 (PST)
2006,BMW,7 Series,750Li,Sedan,automatic,wbahn83586dt63140,ca,2.1,123711.0,white,black,"""wells fargo dealer services""",7550,5900,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2006,BMW,3 Series,330xi,Sedan,automatic,wbavd335x6kv65689,fl,2.2,88334.0,black,orange,"""capital one auto finance""",9575,7400,Wed Feb 25 2015 01:10:00 GMT-0800 (PST)
2006,BMW,3 Series,330i,Sedan,automatic,wbavb33556ps19073,ca,3.4,103448.0,black,black,"""navy federal credit union""",8150,9100,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2006,BMW,3 Series,325i,Sedan,,wbavb13526kx41869,ca,2.0,129653.0,green,beige,"""united auto credit/irvine""",5900,5700,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2006,BMW,7 Series,750Li,Sedan,automatic,wbahn83536dt25783,ca,2.6,58471.0,silver,black,"""bmw of monrovia""",12200,11800,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2006,BMW,X5,4.4i,SUV,automatic,5uxfb53546lv21639,ca,2.5,103109.0,gray,black,"""autobahn motors""",8375,7400,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2006,BMW,7 Series,750i,Sedan,automatic,wbahl83576dt06191,sc,2.6,151357.0,black,tan,"""charleston automotive company""",5975,6500,Tue Feb 24 2015 02:00:00 GMT-0800 (PST)
2006,BMW,X3,3.0i,SUV,automatic,wbxpa93426wd30717,ca,2.9,121017.0,silver,black,"""pra receivables management llc""",7075,5100,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2006,BMW,X3,3.0i,SUV,automatic,wbxpa93486wg84659,mo,3.6,62733.0,gray,black,"""south county auto center""",10250,10300,Tue Mar 03 2015 03:00:00 GMT-0800 (PST)
2005,BMW,6 Series,645Ci,Convertible,automatic,wbaek73465b325011,fl,2.3,102781.0,gray,black,"""mini of fort myers""",11500,11000,Wed Feb 25 2015 01:35:00 GMT-0800 (PST)
2005,BMW,6 Series,645Ci,Coupe,automatic,wbaeh73465b192782,ca,3.6,70510.0,black,burgundy,"""bob baker jeep""",13100,16200,Wed Feb 25 2015 04:15:00 GMT-0800 (PST)
2005,BMW,6 Series,645Ci,Convertible,automatic,wbaek73405b326509,fl,3.6,65587.0,silver,beige,"""tdaf remarketing""",16400,18700,Tue Mar 10 2015 02:00:00 GMT-0700 (PDT)
2005,BMW,7 Series,745i,Sedan,automatic,wbagl63595dp74275,ca,2.9,109008.0,black,beige,"""toyota santa monica""",6200,7600,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2005,BMW,7 Series,745Li,Sedan,automatic,wbagn63515ds59846,nj,2.6,125646.0,gray,—,"""bmw of mount laurel""",6300,6600,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2005,BMW,7 Series,745Li,Sedan,automatic,wbagn63515ds59135,co,2.4,126566.0,black,gray,"""tdaf remarketing""",6250,5500,Tue Feb 24 2015 04:00:00 GMT-0800 (PST)
2005,BMW,X5,3.0i,SUV,automatic,5uxfa13575ly05924,ga,2.2,189900.0,brown,brown,"""financial services remarketing (lease)""",4750,5200,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
2004,BMW,3 Series,330Ci,Coupe,automatic,wbabd53494pl10246,md,3.3,168171.0,blue,black,"""gateway subaru""",3850,3800,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2004,BMW,7 Series,745Li,Sedan,automatic,wbagn634x4ds48821,mn,4.3,145433.0,gray,tan,"""wells fargo dealer services""",5025,6400,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2004,BMW,X3,2.5i,SUV,automatic,wbxpa73454wb24325,nc,2.8,166979.0,gray,black,"""hendrick lexus northlake""",3750,3900,Wed Feb 25 2015 06:00:00 GMT-0800 (PST)
2004,BMW,X5,4.4i,SUV,automatic,5uxfb53594lv09726,il,3.6,118897.0,white,gray,"""cig financial""",5950,5200,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
2004,BMW,7 Series,745Li,Sedan,automatic,wbagn63564ds55337,ca,2.6,147161.0,black,black,"""first credit finance""",4750,4350,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2003,BMW,3 Series,325xi,Sedan,manual,wbaeu33453pf58349,nc,3.1,105091.0,black,gray,"""performance auto center inc""",4300,3400,Mon Feb 23 2015 01:30:00 GMT-0800 (PST)
2003,BMW,X5,4.4i,SUV,automatic,5uxfb33593lh49302,ca,1.9,83171.0,black,black,"""wells fargo dealer services""",6225,4700,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2003,BMW,3 Series,325i,Sedan,automatic,wbaev334x3kl82048,nc,4.0,116449.0,white,gray,"""hendrick acura""",3425,4000,Wed Feb 25 2015 06:00:00 GMT-0800 (PST)
2002,BMW,7 Series,745i,Sedan,automatic,wbagl63432dp60875,ca,2.8,106679.0,gray,gray,"""cig financial""",3925,3100,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2002,BMW,5 Series,525i,Sedan,automatic,wbadt434x2gz97210,ca,1.9,129140.0,black,black,"""chaser inc""",3500,3100,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2001,BMW,X5,4.4i,SUV,automatic,wbafb33581lh19591,fl,4.2,195675.0,white,gray,"""bmw of fort myers""",1725,3800,Tue Feb 24 2015 10:00:00 GMT-0800 (PST)
2001,BMW,3 Series,325Ci,Coupe,automatic,wbabn33401jw58372,tx,2.1,174179.0,black,gray,"""accion texas""",2000,1000,Wed Feb 25 2015 02:05:00 GMT-0800 (PST)
2001,BMW,3 Series,325Ci,Convertible,manual,wbabs33491jy40161,sc,2.1,160928.0,silver,black,"""charleston automotive company""",3275,2200,Tue Feb 24 2015 02:00:00 GMT-0800 (PST)
2000,BMW,7 Series,740iL,Sedan,automatic,wbagh8346ydp11708,ca,2.0,208198.0,black,gray,"""purple heart services inc""",725,350,Wed Feb 25 2015 07:05:00 GMT-0800 (PST)
2000,BMW,7 Series,740i,Sedan,automatic,wbagg8346ydn79729,tn,1.9,119918.0,black,tan,"""wholesale inc # 2""",2950,2400,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
1999,BMW,3 Series,328i,Sedan,manual,wbaam5336xkg05375,tx,1.9,138545.0,silver,black,"""texas direct auto""",2150,800,Wed Feb 25 2015 02:20:00 GMT-0800 (PST)
1999,BMW,3 Series,323i,Sedan,manual,wbaam3335xkc57668,fl,2.0,132118.0,white,beige,"""autonation ford delray""",2425,1500,Tue Feb 24 2015 10:00:00 GMT-0800 (PST)
1998,BMW,5 Series,528i,Sedan,automatic,wbadd6328wbw33264,ca,2.0,195485.0,silver,gray,"""800 loan mart""",1425,1150,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
1995,BMW,3 Series,325is,Coupe,automatic,wbabf4323sek19002,nv,2.0,214355.0,red,—,"""titlemax/las vegas nv33""",800,500,Thu Feb 26 2015 03:00:00 GMT-0800 (PST)
2013,BMW,3 Series,328i,Sedan,automatic,wba3a5g51dnp20342,nc,4.3,30725.0,black,tan,"""foreign cars international llc""",25200,22600,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2013,BMW,3 Series,320i,Sedan,automatic,wba3b1c56df462650,ca,4.7,30833.0,gray,black,"""clear view systems""",20900,23000,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
2013,BMW,7 Series,740Li xDrive,Sedan,automatic,wbayf4c59dd127325,ca,4.4,24779.0,blue,—,"""financial services remarketing (lease)""",47900,54250,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2013,BMW,M6,Base,Convertible,automatic,wbslz9c5xdc985810,ca,4.7,24934.0,black,black,"""financial services remarketing (lease)""",63000,69500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2013,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c50ddw16949,ca,2.3,38965.0,gray,black,"""avis corporation""",29300,28000,Wed Feb 25 2015 04:40:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5c56ej464858,fl,3.5,28375.0,silver,black,"""sixt rent a car""",29400,26200,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2014,BMW,3 Series,320i,Sedan,automatic,wba3b1c59ek132333,ca,3.7,9623.0,gray,black,"""beverly hills bmw""",26800,23000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2015,BMW,7 Series,740i,Sedan,automatic,wbaya6c58fd826877,oh,4.7,7460.0,black,black,"""bmw north america greer""",64000,65500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Sedan,automatic,wba3c1c59cf432716,ca,4.4,18177.0,red,beige,"""l m auto wholesale""",26000,23800,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
2012,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wbasn2c54cc202059,ca,4.4,37453.0,silver,black,"""remarketing by ge/xpress rent a car""",32100,32750,Tue Feb 24 2015 04:00:00 GMT-0800 (PST)
2012,BMW,6 Series,650i,Coupe,automatic,wbalx3c59cdv77394,fl,4.3,18826.0,white,brown,"""fields bmw""",47100,46400,Tue Feb 24 2015 01:00:00 GMT-0800 (PST)
2012,BMW,6 Series,640i,Convertible,automatic,wbalw7c54cc618627,ca,4.2,22362.0,gray,black,"""mckenna audi/mckenna bmw""",45600,42500,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2012,BMW,6 Series,650i xDrive,Coupe,automatic,wbalx5c53cc894041,mo,5.0,39816.0,blue,brown,"""auto plaza motor sports llc""",43500,43800,Tue Mar 03 2015 03:00:00 GMT-0800 (PST)
2011,BMW,1 Series,128i,Convertible,automatic,wbaul7c59bvm80020,tx,4.3,36654.0,gray,gray,"""fairway ford henderson""",19700,19300,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c59ba443138,tn,4.5,41417.0,blue,gray,"""wholesale inc # 2""",17850,19000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2010,BMW,5 Series,550i,Sedan,automatic,wbanw5c50act56356,fl,3.8,63402.0,black,black,"""fields bmw""",19900,23800,Tue Feb 24 2015 01:00:00 GMT-0800 (PST)
2009,BMW,5 Series,535i,Sedan,automatic,wbanw13579c162248,ca,4.6,79036.0,black,black,"""skyhigh remarketing inc""",14800,15250,Wed Feb 25 2015 04:00:00 GMT-0800 (PST)
2008,BMW,1 Series,128i,Convertible,automatic,wbaun13598vh80174,ca,3.9,72241.0,white,black,"""mckenna audi/mckenna bmw""",11900,13800,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2008,BMW,7 Series,750Li,Sedan,automatic,wbahn83508dt84471,ca,2.6,74385.0,black,black,"""onemain rem/manheim san francisco bay""",15450,15000,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2008,BMW,7 Series,750Li,Sedan,automatic,wbahn83578dt78909,ca,3.7,53411.0,gray,black,"""aaero sweet company""",17500,19250,Wed Feb 25 2015 04:00:00 GMT-0800 (PST)
2007,BMW,5 Series,530i,Sedan,automatic,wbane73567cm47087,mo,4.2,116502.0,gray,black,"""green hyundai""",7450,8600,Tue Feb 24 2015 03:00:00 GMT-0800 (PST)
2006,BMW,3 Series,330i,Sedan,automatic,wbavb33566ps16229,nc,1.9,167945.0,black,tan,"""hendrick kia of cary""",5325,5000,Mon Feb 23 2015 01:30:00 GMT-0800 (PST)
2006,BMW,3 Series,325i,Sedan,automatic,wbavb17546nk36361,ga,2.5,142113.0,black,black,"""five star dodge""",5500,4200,Fri Feb 27 2015 03:00:00 GMT-0800 (PST)
2005,BMW,5 Series,545i,Sedan,automatic,wbanb33535cn65211,nc,4.3,92833.0,blue,brown,"""hendrick acura""",7050,9600,Wed Feb 25 2015 06:00:00 GMT-0800 (PST)
2004,BMW,5 Series,545i,Sedan,automatic,wbanb33514b110006,nc,1.9,155352.0,silver,gray,"""hendrick acura""",4350,4100,Wed Feb 25 2015 06:00:00 GMT-0800 (PST)
2004,BMW,3 Series,325i,Sedan,automatic,wbaev33414kr31072,ga,2.1,185941.0,gray,gray,"""five star dodge""",2200,1800,Fri Feb 27 2015 03:00:00 GMT-0800 (PST)
2001,BMW,7 Series,740iL,Sedan,automatic,wbagh83451dp21328,nc,2.1,146450.0,blue,gray,"""fred anderson nissan of fayetteville""",2575,2700,Mon Feb 23 2015 01:00:00 GMT-0800 (PST)
2000,BMW,Z3,2.3,Convertible,manual,4usch9349ylf86925,nc,3.4,131580.0,blue,gray,"""hendrick buick gmc cadillac""",3300,4600,Mon Feb 23 2015 01:30:00 GMT-0800 (PST)
2014,BMW,X6,xDrive35i,SUV,automatic,5uxfg2c58e0h11043,ca,4.2,12091.0,white,purple,"""no limit imports inc""",52000,49800,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2014,BMW,X1,sDrive28i,SUV,automatic,wbavm1c5xevw49478,fl,2.2,15733.0,gray,black,"""financial services remarketing (lease)""",26400,20200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Coupe,automatic,wbake3c59ce770852,fl,2.7,47878.0,gray,red,"""financial services remarketing (lease)""",20500,21600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2012,BMW,3 Series,335i,Sedan,automatic,wba3a9g58cnn67884,fl,3.6,51016.0,black,—,"""financial services remarketing (lease)""",30400,27400,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c51cl991752,fl,2.8,45918.0,gray,gray,"""financial services remarketing (lease)""",32400,29900,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c59be460686,fl,2.9,37264.0,black,beige,"""financial services remarketing (lease)""",18300,16200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2011,BMW,X5,xDrive35d,SUV,automatic,5uxzw0c57bl368883,ca,2.5,48066.0,red,tan,"""audi north scottsdale""",29100,28000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2008,BMW,M3,Base,Coupe,manual,wbswd935x8py40177,ca,3.8,51421.0,—,black,"""high bid trading co inc""",29700,31000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2007,BMW,X5,3.0si,SUV,automatic,5uxfe43597l017736,ca,3.1,85660.0,silver,black,"""acura of concord""",13850,16800,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2007,BMW,5 Series,550i,Sedan,automatic,wbanb535x7cp07701,ca,3.3,80861.0,gray,black,"""acura of concord""",10400,11300,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2006,BMW,X5,4.4i,SUV,automatic,5uxfb53586lv21109,ca,3.9,119047.0,beige,brown,"""bmw north scottsdale""",7400,7500,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
2004,BMW,X5,4.4i,SUV,automatic,5uxfb53564lv03169,fl,2.8,89582.0,black,black,"""j & m affordable auto inc""",6825,6800,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2004,BMW,3 Series,330Ci,Convertible,,wbabw53424pl40389,nj,2.8,87717.0,black,beige,"""holman automotive grp inc""",6750,6500,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2002,BMW,X5,4.4i,SUV,automatic,5uxfb33592lh34457,ma,2.4,83497.0,gray,black,"""premier nissan of newport""",5825,3700,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2002,BMW,5 Series,530i,Sedan,automatic,wbadt63462ck26505,nc,3.5,116712.0,silver,gray,"""hendrick motors of charlotte""",3500,3800,Wed Feb 25 2015 06:00:00 GMT-0800 (PST)
2013,BMW,X5,xDrive35i,SUV,automatic,5uxzv4c59dl993413,fl,4.2,45464.0,black,black,"""financial services remarketing (lease)""",32900,33600,Tue Jun 02 2015 04:00:00 GMT-0700 (PDT)
2014,BMW,M6 Gran Coupe,Base,Sedan,automatic,wbs6c9c58ed466927,fl,4.2,9475.0,gray,black,"""mercedes benz of sarasota""",92000,90000,Tue Feb 24 2015 01:15:00 GMT-0800 (PST)
2012,BMW,3 Series,335i,Sedan,automatic,wba3a9g54cnn67848,ga,4.9,41304.0,red,black,"""financial services remarketing (lease)""",23300,23000,Wed May 27 2015 03:00:00 GMT-0700 (PDT)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5c59ba995174,nj,4.1,72526.0,black,black,"""professional auto cooper llc""",15400,15800,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2011,BMW,X5,xDrive50i,SUV,automatic,5uxzv8c57bll67587,il,3.7,97297.0,black,black,"""tdaf remarketing""",21100,20700,Tue Feb 24 2015 02:00:00 GMT-0800 (PST)
2011,BMW,5 Series,535i xDrive,Sedan,automatic,wbafu7c5xbc872022,nj,4.2,37826.0,black,black,"""all american ford/subaru""",28100,27300,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2010,BMW,X6,xDrive50i,SUV,,5uxfg8c52alz94340,pa,3.5,56512.0,black,brown,"""autolenders liquidation center""",30100,33500,Fri Feb 27 2015 01:00:00 GMT-0800 (PST)
2010,BMW,M3,Base,Coupe,automatic,wbswd9c51ap362883,fl,2.2,42856.0,silver,black,"""braman motors""",34500,30200,Thu Feb 26 2015 01:40:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe43569l274842,ga,3.8,107868.0,silver,gray,"""innovative auto llc""",13600,13100,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2007,BMW,3 Series,328xi,Sedan,automatic,wbavc73507kp35232,ma,2.0,92757.0,gray,black,"""bmw gallery""",8750,8800,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
2007,BMW,X3,3.0si,SUV,automatic,wbxpc93447wf00765,ga,3.5,103992.0,gray,black,"""young motors llc""",8300,8900,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2007,BMW,5 Series,530i,Sedan,automatic,wbane73567cm43914,wi,2.2,154268.0,silver,black,"""knauz continental autos inc""",5425,6500,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2006,BMW,5 Series,530xi,Wagon,automatic,wbann73576cn03150,nc,3.6,155278.0,black,beige,"""primeritus remarketing/cci""",3800,3600,Mon Feb 23 2015 01:30:00 GMT-0800 (PST)
2006,BMW,5 Series,525i,Sedan,automatic,wbane53526ck91665,ma,1.9,87294.0,silver,black,"""boston foreign motor""",8425,5100,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2006,BMW,X3,3.0i,SUV,automatic,wbxpa93426wd26053,pa,4.2,78483.0,black,brown,"""car sense inc""",9650,11000,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2006,BMW,7 Series,750Li,Sedan,automatic,wbahn83596dt31717,mn,1.9,105113.0,black,black,"""luther brookdale volkswagen""",8950,8500,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2005,BMW,5 Series,525i,Sedan,automatic,wbana53515b856164,nj,4.5,143204.0,silver,gray,"""elite acura""",5800,5800,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2005,BMW,7 Series,745i,Sedan,automatic,wbagl63515dp75095,ga,2.5,113674.0,black,black,"""tdaf remarketing""",6425,5100,Tue Mar 03 2015 05:10:00 GMT-0800 (PST)
2005,BMW,X3,3.0i,SUV,,wbxpa93405wd14109,nj,3.4,85930.0,silver,gray,"""boardwalk acura""",7075,7700,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2005,BMW,X5,3.0i,SUV,automatic,5uxfa13565ly10645,ma,3.8,105000.0,gray,black,"""bmw gallery""",6850,7200,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2004,BMW,M3,Base,Convertible,automatic,wbsbr93404pk05308,fl,3.5,82804.0,white,gray,"""asanka cars.com inc""",10900,11400,Thu Mar 05 2015 03:30:00 GMT-0800 (PST)
2004,BMW,3 Series,325i,Sedan,automatic,wbaet37464nj80632,fl,2.6,147714.0,turquoise,beige,"""central florida educators fcu""",3175,3300,Wed Feb 25 2015 01:10:00 GMT-0800 (PST)
2004,BMW,Z4,3.0i,Convertible,automatic,4usbt53584lt26650,tx,4.2,79891.0,silver,black,"""santander consumer""",8125,8300,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2003,BMW,3 Series,325i,Sedan,automatic,wbaaz33423ph31843,ca,1.9,88370.0,blue,beige,"""tdaf remarketing""",4150,4200,Tue Feb 24 2015 04:30:00 GMT-0800 (PST)
2003,BMW,3 Series,325xi,Sedan,automatic,wbaeu33453pm58720,nc,2.2,119738.0,black,black,"""hendrick bmw""",3900,1400,Wed Feb 25 2015 06:00:00 GMT-0800 (PST)
2001,BMW,3 Series,325i,Wagon,automatic,wbaaw33471et42839,va,2.0,208108.0,blue,tan,"""purple heart""",1350,1300,Thu Feb 26 2015 03:50:00 GMT-0800 (PST)
2013,BMW,5 Series,535i,Sedan,automatic,wbafr7c52dc818007,fl,3.9,56712.0,black,black,"""braman hyundai""",35200,33300,Thu Mar 05 2015 01:40:00 GMT-0800 (PST)
2015,BMW,X5,xDrive35i,SUV,automatic,5uxkr0c51f0k55995,ca,5.0,249.0,,,"""high bid trading co inc""",56600,53000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Sedan,automatic,wba3c1c58cf434103,ca,4.4,26633.0,,,"""financial services remarketing (lease)""",27700,28500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2012,BMW,1 Series,128i,Coupe,automatic,wbaup7c5xcvp22156,ca,4.1,29420.0,black,black,"""financial services remarketing (lease)""",19650,18750,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2012,BMW,1 Series,128i,Coupe,automatic,wbaup9c52cvl91701,ca,4.3,25354.0,red,black,"""financial services remarketing (repos)""",20200,20000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Sedan,automatic,wba3a5c5xcf257079,ca,4.3,23596.0,black,black,"""financial services remarketing (lease)""",29100,28750,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Sedan,automatic,wba3c1c5xcf431557,ca,4.8,32030.0,blue,purple,"""hoehn motors inc""",24300,23750,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i xDrive,Wagon,automatic,wbauu3c57ca543291,ca,4.3,30012.0,black,tan,"""financial services remarketing/rail cars""",25200,24500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Sedan,automatic,wba3a5c54cf258454,ca,3.9,51317.0,black,black,"""financial services remarketing (lease)""",25200,26500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
